flight_number,flight_title,service_provider_name,scheduled_time,departure_time,date
FR 5694,Dublin,Ryanair,15:35,,2025-08-24
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),15:45,,2025-08-24
FR 2733,Berliin,Ryanair,16:20,,2025-08-24
AY 1022,Helsingi,Finnair,16:45,,2025-08-24
OJ 225,Kärdla,Nyxair,17:00,,2025-08-24
SK 1745,Stockholm,Scandinavian Airlines System (SAS),17:05,,2025-08-24
AY 1024,Helsingi,Finnair,17:20,,2025-08-24
BT 853,Brüssel,Air Baltic Corporation,17:30,,2025-08-24
BT 863,Pariis,Air Baltic Corporation,17:45,,2025-08-24
LO 788,Varssavi,LOT - Polish Airlines,18:25,,2025-08-24
OJ 207,Kuressaare,Nyxair,18:30,,2025-08-24
LH 883,Frankfurt,Deutsche Lufthansa,19:00,,2025-08-24
BT 827,München,Air Baltic Corporation,19:00,,2025-08-24
AP 5118,Madriid,Alba Star,20:00,,2025-08-24
BT 815,Oslo,Air Baltic Corporation,20:45,,2025-08-24
SK 1749,Stockholm,Scandinavian Airlines System (SAS),20:50,,2025-08-24
W9 5446,London,Wizz Air UK,21:10,,2025-08-24
BT 318,Riia,Air Baltic Corporation,21:25,,2025-08-24
BT 906,Vilnius,Air Baltic Corporation,22:25,,2025-08-24
AY 1032,Helsingi,Finnair,22:35,,2025-08-24
FR 4623,Stockholm,Ryanair,23:55,,2025-08-24
FH 418,Antalya,Freebird Airlines,,,2025-07-30
BT 362,Riia,Air Baltic Corporation,05:40,,2025-07-30
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-07-30
BT 865,Nice,Air Baltic Corporation,06:00,,2025-07-30
LX 1317,Zürich,Swiss,06:00,,2025-07-30
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-07-30
AY 1036,Helsingi,Finnair,06:00,,2025-07-30
BT 845,Burgas,Air Baltic Corporation,06:10,,2025-07-30
SK 1771,Stockholm,Scandinavian Airlines System (SAS),06:45,,2025-07-30
BT 823,München,Air Baltic Corporation,07:15,,2025-07-30
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-07-30
OJ 223,Kärdla,Nyxair,07:30,,2025-07-30
OJ 201,Kuressaare,Nyxair,07:40,,2025-07-30
AY 1012,Helsingi,Finnair,08:25,,2025-07-30
BT 902,Vilnius,Air Baltic Corporation,08:25,,2025-07-30
BT 312,Riia,Air Baltic Corporation,09:05,,2025-07-30
FR 2733,Berliin,Ryanair,09:30,,2025-07-30
AY 1014,Helsingi,Finnair,10:00,,2025-07-30
FR 8903,Milano,Ryanair,10:25,,2025-07-30
SK 749,Stockholm,Scandinavian Airlines System (SAS),10:45,,2025-07-30
AY 1016,Helsingi,Finnair,11:35,,2025-07-30
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2025-07-30
TK 1422,Istanbul,Turkish Airlines,12:35,,2025-07-30
AY 1018,Helsingi,Finnair,12:55,,2025-07-30
BT 316,Riia,Air Baltic Corporation,13:55,,2025-07-30
BT 887,Heraklion,Air Baltic Corporation,13:55,,2025-07-30
BT 821,Berliin,Air Baltic Corporation,14:00,,2025-07-30
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-07-30
LO 786,Varssavi,LOT - Polish Airlines,14:30,,2025-07-30
FR 4623,Stockholm,Ryanair,14:30,,2025-07-30
LH 881,Frankfurt,Deutsche Lufthansa,14:45,,2025-07-30
AY 1020,Helsingi,Finnair,14:55,,2025-07-30
AY 1022,Helsingi,Finnair,16:35,,2025-07-30
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-07-30
BT 861,Pariis,Air Baltic Corporation,16:55,,2025-07-30
OJ 225,Kärdla,Nyxair,17:00,,2025-07-30
AY 1024,Helsingi,Finnair,17:20,,2025-07-30
LO 788,Varssavi,LOT - Polish Airlines,18:25,,2025-07-30
OJ 207,Kuressaare,Nyxair,18:30,,2025-07-30
LH 883,Frankfurt,Deutsche Lufthansa,18:50,,2025-07-30
BT 811,Kopenhaagen,Air Baltic Corporation,19:00,,2025-07-30
LH 2405,München,Deutsche Lufthansa,19:10,,2025-07-30
AY 1028,Helsingi,Finnair,20:10,,2025-07-30
BT 906,Vilnius,Air Baltic Corporation,20:35,,2025-07-30
W9 5446,London,Wizz Air UK,21:10,,2025-07-30
BT 318,Riia,Air Baltic Corporation,21:25,,2025-07-30
BT 819,Reykjavik,Air Baltic Corporation,23:25,,2025-07-30
A3 771,Ateena,Aegean Airlines,,04:12,2024-08-04
BT 362,Riia,Air Baltic Corporation,05:30,,2024-08-04
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2024-08-04
AY 1036,Helsingi,Finnair,06:00,,2024-08-04
LX 1317,Zürich,Swiss,06:05,,2024-08-04
LH 885,Frankfurt,Deutsche Lufthansa,06:10,,2024-08-04
AY 1012,Helsingi,Finnair,06:55,,2024-08-04
BT 811,Kopenhaagen,Air Baltic Corporation,06:55,,2024-08-04
BT 865,Nice,Air Baltic Corporation,07:10,,2024-08-04
SK 1771,Stockholm,Scandinavian Airlines System (SAS),07:10,,2024-08-04
HN 3415,Tivat,Heston Airlines,07:30,,2024-08-04
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2024-08-04
BT 887,Heraklion,Air Baltic Corporation,07:50,,2024-08-04
LO 790,Varssavi,LOT - Polish Airlines,08:55,,2024-08-04
BT 312,Riia,Air Baltic Corporation,09:10,,2024-08-04
AY 1014,Helsingi,Finnair,09:55,,2024-08-04
FR 8903,Milano,Ryanair,11:00,,2024-08-04
AY 1016,Helsingi,Finnair,11:45,,2024-08-04
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2024-08-04
TK 1422,Istanbul,Turkish Airlines,12:35,,2024-08-04
LH 2405,München,Deutsche Lufthansa,12:55,,2024-08-04
AY 1018,Helsingi,Finnair,12:55,,2024-08-04
FR 4657,Stockholm,Ryanair,13:25,,2024-08-04
LH 881,Frankfurt,Deutsche Lufthansa,13:50,,2024-08-04
BT 821,Berliin,Air Baltic Corporation,13:55,,2024-08-04
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2024-08-04
AY 1020,Helsingi,Finnair,14:55,,2024-08-04
BT 314,Riia,Air Baltic Corporation,15:20,,2024-08-04
BT 813,Billund,Air Baltic Corporation,15:20,,2024-08-04
BT 871,London,Air Baltic Corporation,15:55,,2024-08-04
BT 902,Vilnius,Air Baltic Corporation,16:10,,2024-08-04
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:25,,2024-08-04
AY 1022,Helsingi,Finnair,16:35,,2024-08-04
FR 2733,Berliin,Ryanair,16:40,,2024-08-04
OJ 225,Kärdla,Nyxair,17:00,,2024-08-04
EW 4281,Praha,Eurowings,17:15,,2024-08-04
AY 1024,Helsingi,Finnair,17:20,,2024-08-04
FR 5605,Rooma,Ryanair,17:40,,2024-08-04
BT 863,Pariis,Air Baltic Corporation,17:45,,2024-08-04
OJ 207,Kuressaare,Nyxair,18:30,,2024-08-04
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2024-08-04
LH 883,Frankfurt,Deutsche Lufthansa,18:40,,2024-08-04
BT 853,Brüssel,Air Baltic Corporation,18:50,,2024-08-04
BT 815,Oslo,Air Baltic Corporation,20:10,,2024-08-04
TO 7409,Pariis,Transavia France,20:45,,2024-08-04
W9 5446,London,Wizz Air UK,21:30,,2024-08-04
BT 318,Riia,Air Baltic Corporation,21:40,,2024-08-04
FR 4623,Stockholm,Ryanair,21:50,,2024-08-04
AY 1032,Helsingi,Finnair,23:05,,2024-08-04
FR 2224,London,Ryanair,23:30,,2024-08-04
BT 362,Riia,Air Baltic Corporation,05:30,,2025-01-09
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-01-09
AY 1036,Helsingi,Finnair,06:00,,2025-01-09
LH 885,Frankfurt,Deutsche Lufthansa,06:25,,2025-01-09
SK 1783,Stockholm,Scandinavian Airlines System (SAS),07:00,,2025-01-09
BT 823,München,Air Baltic Corporation,07:05,,2025-01-09
OJ 223,Kärdla,Nyxair,07:30,,2025-01-09
BT 857,Amsterdam,Air Baltic Corporation,07:35,,2025-01-09
OJ 201,Kuressaare,Nyxair,07:40,,2025-01-09
BT 881,Tenerife,Air Baltic Corporation,08:10,,2025-01-09
AY 1012,Helsingi,Finnair,08:25,,2025-01-09
BT 312,Riia,Air Baltic Corporation,08:55,,2025-01-09
AY 1014,Helsingi,Finnair,10:35,,2025-01-09
BT 811,Kopenhaagen,Air Baltic Corporation,13:40,,2025-01-09
LO 786,Varssavi,LOT - Polish Airlines,14:05,,2025-01-09
BT 316,Riia,Air Baltic Corporation,15:20,,2025-01-09
BT 1019,Gran Canaria,Air Baltic Corporation,15:30,,2025-01-09
AY 1022,Helsingi,Finnair,15:35,,2025-01-09
BT 871,London,Air Baltic Corporation,16:00,,2025-01-09
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-01-09
BT 851,Brüssel,Air Baltic Corporation,16:45,,2025-01-09
OJ 225,Kärdla,Nyxair,17:00,,2025-01-09
FR 5605,Rooma,Ryanair,17:05,,2025-01-09
AY 1026,Helsingi,Finnair,17:20,,2025-01-09
LH 883,Frankfurt,Deutsche Lufthansa,18:05,,2025-01-09
LO 788,Varssavi,LOT - Polish Airlines,18:20,,2025-01-09
OJ 207,Kuressaare,Nyxair,18:30,,2025-01-09
BT 906,Vilnius,Air Baltic Corporation,18:30,,2025-01-09
TK 1424,Istanbul,Turkish Airlines,18:55,,2025-01-09
FR 2224,London,Ryanair,19:35,,2025-01-09
AY 1028,Helsingi,Finnair,21:15,,2025-01-09
BT 318,Riia,Air Baltic Corporation,21:25,,2025-01-09
AY 1032,Helsingi,Finnair,22:20,,2025-01-09
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,04:25,,2024-09-21
CAI 528,Antalya,Corendon Airlines,04:35,,2024-09-21
FH 732,Antalya,Freebird Airlines,04:40,,2024-09-21
STM 3461,Antalya,Skystream Airlines,05:30,,2024-09-21
BT 362,Riia,Air Baltic Corporation,05:35,,2024-09-21
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2024-09-21
AY 1036,Helsingi,Finnair,06:00,,2024-09-21
LH 885,Frankfurt,Deutsche Lufthansa,06:10,,2024-09-21
SK 1783,Stockholm,Scandinavian Airlines System (SAS),06:25,,2024-09-21
AY 1012,Helsingi,Finnair,06:55,,2024-09-21
BT 847,Dubrovnik,Air Baltic Corporation,07:20,,2024-09-21
BT 823,München,Air Baltic Corporation,07:20,,2024-09-21
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2024-09-21
SK 1771,Stockholm,Scandinavian Airlines System (SAS),08:30,,2024-09-21
BT 312,Riia,Air Baltic Corporation,09:10,,2024-09-21
OJ 223,Kärdla,Nyxair,09:15,,2024-09-21
FR 736,Viin,Ryanair,09:45,,2024-09-21
AY 1014,Helsingi,Finnair,09:55,,2024-09-21
OJ 201,Kuressaare,Nyxair,10:05,,2024-09-21
AY 1016,Helsingi,Finnair,11:45,,2024-09-21
DY 1061,Oslo,Norwegian Air Shuttle AOC,12:10,,2024-09-21
AY 1018,Helsingi,Finnair,12:55,,2024-09-21
FR 5694,Dublin,Ryanair,13:25,,2024-09-21
BT 879,Malaga,Air Baltic Corporation,13:35,,2024-09-21
LH 881,Frankfurt,Deutsche Lufthansa,13:45,,2024-09-21
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2024-09-21
SK 1745,Stockholm,Scandinavian Airlines System (SAS),14:30,,2024-09-21
AY 1020,Helsingi,Finnair,14:55,,2024-09-21
4M 940,Bodrum,Mavi Gök Airlines (MGA),15:00,,2024-09-21
BT 314,Riia,Air Baltic Corporation,15:20,,2024-09-21
BT 811,Kopenhaagen,Air Baltic Corporation,15:20,,2024-09-21
HN 3471,Heraklion,Heston Airlines,15:35,,2024-09-21
BT 871,London,Air Baltic Corporation,15:55,,2024-09-21
AY 1022,Helsingi,Finnair,16:35,,2024-09-21
AY 1024,Helsingi,Finnair,17:20,,2024-09-21
FR 4623,Stockholm,Ryanair,17:30,,2024-09-21
BT 845,Burgas,Air Baltic Corporation,18:10,,2024-09-21
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2024-09-21
LH 2405,München,Deutsche Lufthansa,19:05,,2024-09-21
TK 1424,Istanbul,Turkish Airlines,19:40,,2024-09-21
FR 330,Veneetsia-Treviso,Ryanair,20:10,,2024-09-21
BT 889,Malta,Air Baltic Corporation,21:00,,2024-09-21
BT 318,Riia,Air Baltic Corporation,21:40,,2024-09-21
AY 1032,Helsingi,Finnair,22:20,,2024-09-21
FR 2224,London,Ryanair,22:30,,2024-09-21
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-01-01
OJ 223,Kärdla,Nyxair,07:30,,2025-01-01
OJ 201,Kuressaare,Nyxair,07:40,,2025-01-01
BT 879,Malaga,Air Baltic Corporation,07:40,,2025-01-01
AY 1012,Helsingi,Finnair,08:25,,2025-01-01
BT 312,Riia,Air Baltic Corporation,08:55,,2025-01-01
AY 1014,Helsingi,Finnair,10:35,,2025-01-01
FR 4764,Milano,Ryanair,10:55,,2025-01-01
BT 811,Kopenhaagen,Air Baltic Corporation,12:15,,2025-01-01
TK 1422,Istanbul,Turkish Airlines,12:20,,2025-01-01
LH 881,Frankfurt,Deutsche Lufthansa,13:45,,2025-01-01
LX 1319,Zürich,Swiss,14:20,,2025-01-01
AY 1020,Helsingi,Finnair,14:40,,2025-01-01
BT 316,Riia,Air Baltic Corporation,15:20,,2025-01-01
AY 1022,Helsingi,Finnair,15:35,,2025-01-01
BT 861,Pariis,Air Baltic Corporation,15:55,,2025-01-01
FR 2224,London,Ryanair,16:15,,2025-01-01
AY 1024,Helsingi,Finnair,17:00,,2025-01-01
OJ 225,Kärdla,Nyxair,17:00,,2025-01-01
BT 859,Amsterdam,Air Baltic Corporation,17:05,,2025-01-01
D8 2011,Oslo,Norwegian Air Sweden AOC,17:15,,2025-01-01
AY 1026,Helsingi,Finnair,17:20,,2025-01-01
LH 883,Frankfurt,Deutsche Lufthansa,18:05,,2025-01-01
LO 788,Varssavi,LOT - Polish Airlines,18:20,,2025-01-01
OJ 207,Kuressaare,Nyxair,18:30,,2025-01-01
AY 1028,Helsingi,Finnair,21:15,,2025-01-01
BT 318,Riia,Air Baltic Corporation,21:25,,2025-01-01
W9 5446,London,Wizz Air UK,21:30,,2025-01-01
FR 2733,Berliin,Ryanair,22:00,,2025-01-01
AY 1032,Helsingi,Finnair,22:20,,2025-01-01
BT 7783,Hurghada,Air Baltic Corporation,,,2025-10-25
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,,,2025-10-25
FH 732,Antalya,Freebird Airlines,04:40,,2025-10-25
STM 3461,Antalya,Skystream Airlines,05:40,,2025-10-25
BT 362,Riia,Air Baltic Corporation,05:40,,2025-10-25
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-10-25
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-10-25
AY 1036,Helsingi,Finnair,06:00,,2025-10-25
LX 1317,Zürich,Swiss,06:00,,2025-10-25
SK 1771,Stockholm,Scandinavian Airlines System (SAS),06:25,,2025-10-25
SK 1791,Kopenhaagen,Scandinavian Airlines System (SAS),06:25,,2025-10-25
AY 1012,Helsingi,Finnair,06:55,,2025-10-25
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-10-25
BT 312,Riia,Air Baltic Corporation,07:35,,2025-10-25
OJ 223,Kärdla,Nyxair,09:15,,2025-10-25
AY 1014,Helsingi,Finnair,09:55,,2025-10-25
OJ 201,Kuressaare,Nyxair,10:05,,2025-10-25
FR 9914,Barcelona,Ryanair,11:45,,2025-10-25
AY 1018,Helsingi,Finnair,12:55,,2025-10-25
BT 877,Barcelona,Air Baltic Corporation,13:15,,2025-10-25
BT 316,Riia,Air Baltic Corporation,13:55,,2025-10-25
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-10-25
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2025-10-25
SK 1745,Stockholm,Scandinavian Airlines System (SAS),14:20,,2025-10-25
LH 881,Frankfurt,Deutsche Lufthansa,14:25,,2025-10-25
FR 4623,Stockholm,Ryanair,14:50,,2025-10-25
AY 1020,Helsingi,Finnair,14:55,,2025-10-25
BT 314,Riia,Air Baltic Corporation,15:35,,2025-10-25
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),15:45,,2025-10-25
AY 1026,Helsingi,Finnair,16:05,,2025-10-25
BT 871,London,Air Baltic Corporation,17:00,,2025-10-25
AY 1024,Helsingi,Finnair,17:20,,2025-10-25
HN 3481,Hurghada,Heston Airlines,17:40,,2025-10-25
BT 879,Malaga,Air Baltic Corporation,18:05,,2025-10-25
LO 788,Varssavi,LOT - Polish Airlines,18:25,,2025-10-25
TK 1424,Istanbul,Turkish Airlines,19:35,,2025-10-25
BT 889,Malta,Air Baltic Corporation,20:35,,2025-10-25
BT 318,Riia,Air Baltic Corporation,21:45,,2025-10-25
AY 1032,Helsingi,Finnair,22:20,,2025-10-25
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,04:25,,2024-10-04
FH 732,Antalya,Freebird Airlines,04:40,,2024-10-04
BT 362,Riia,Air Baltic Corporation,05:35,,2024-10-04
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2024-10-04
AY 1036,Helsingi,Finnair,06:00,,2024-10-04
LX 1317,Zürich,Swiss,06:05,,2024-10-04
LH 885,Frankfurt,Deutsche Lufthansa,06:10,,2024-10-04
SK 1783,Stockholm,Scandinavian Airlines System (SAS),06:50,,2024-10-04
AY 1012,Helsingi,Finnair,06:55,,2024-10-04
BT 885,Rhodos,Air Baltic Corporation,07:10,,2024-10-04
BT 851,Brüssel,Air Baltic Corporation,07:20,,2024-10-04
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2024-10-04
OJ 223,Kärdla,Nyxair,07:30,,2024-10-04
OJ 201,Kuressaare,Nyxair,07:40,,2024-10-04
SK 1771,Stockholm,Scandinavian Airlines System (SAS),07:45,,2024-10-04
HN 3463,Enfidha,Heston Airlines,08:00,,2024-10-04
LO 790,Varssavi,LOT - Polish Airlines,08:55,,2024-10-04
BT 312,Riia,Air Baltic Corporation,09:10,,2024-10-04
AY 1014,Helsingi,Finnair,09:55,,2024-10-04
FR 5605,Rooma,Ryanair,10:40,,2024-10-04
SK 749,Stockholm,Scandinavian Airlines System (SAS),11:05,,2024-10-04
FR 4764,Milano,Ryanair,11:25,,2024-10-04
FR 2224,London,Ryanair,11:30,,2024-10-04
AY 1016,Helsingi,Finnair,11:45,,2024-10-04
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2024-10-04
LH 2405,München,Deutsche Lufthansa,12:55,,2024-10-04
AY 1018,Helsingi,Finnair,12:55,,2024-10-04
LH 881,Frankfurt,Deutsche Lufthansa,13:50,,2024-10-04
FR 9433,Billund,Ryanair,13:50,,2024-10-04
SK 1773,Stockholm,Scandinavian Airlines System (SAS),13:55,,2024-10-04
BT 821,Berliin,Air Baltic Corporation,14:10,,2024-10-04
LO 786,Varssavi,LOT - Polish Airlines,14:30,,2024-10-04
AY 1020,Helsingi,Finnair,14:55,,2024-10-04
FR 4657,Stockholm,Ryanair,15:00,,2024-10-04
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),15:20,,2024-10-04
BT 314,Riia,Air Baltic Corporation,15:20,,2024-10-04
BT 861,Pariis,Air Baltic Corporation,15:55,,2024-10-04
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2024-10-04
AY 1022,Helsingi,Finnair,16:35,,2024-10-04
OJ 225,Kärdla,Nyxair,17:00,,2024-10-04
AY 1024,Helsingi,Finnair,17:20,,2024-10-04
BT 849,Split,Air Baltic Corporation,17:25,,2024-10-04
OJ 207,Kuressaare,Nyxair,18:30,,2024-10-04
LH 883,Frankfurt,Deutsche Lufthansa,18:30,,2024-10-04
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2024-10-04
FR 4623,Stockholm,Ryanair,19:00,,2024-10-04
BT 906,Vilnius,Air Baltic Corporation,19:45,,2024-10-04
SK 1749,Stockholm,Scandinavian Airlines System (SAS),19:55,,2024-10-04
AY 1028,Helsingi,Finnair,20:00,,2024-10-04
W9 5446,London,Wizz Air UK,21:30,,2024-10-04
BT 318,Riia,Air Baltic Corporation,21:40,,2024-10-04
FR 2733,Berliin,Ryanair,22:05,,2024-10-04
AY 1032,Helsingi,Finnair,22:20,,2024-10-04
W4 6446,Milano,Wizz Air Malta,22:25,,2024-10-04
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,04:25,,2025-06-10
BT 362,Riia,Air Baltic Corporation,05:40,,2025-06-10
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-06-10
AY 1036,Helsingi,Finnair,06:00,,2025-06-10
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-06-10
LX 1317,Zürich,Swiss,,,2025-06-10
SK 1791,Kopenhaagen,Scandinavian Airlines System (SAS),06:20,,2025-06-10
AY 1012,Helsingi,Finnair,06:55,,2025-06-10
SK 1771,Stockholm,Scandinavian Airlines System (SAS),07:00,,2025-06-10
BT 813,Billund,Air Baltic Corporation,07:00,,2025-06-10
BT 879,Malaga,Air Baltic Corporation,07:05,,2025-06-10
BT 851,Brüssel,Air Baltic Corporation,07:20,,2025-06-10
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-06-10
OJ 223,Kärdla,Nyxair,07:30,,2025-06-10
OJ 201,Kuressaare,Nyxair,07:40,,2025-06-10
FR 4645,Stockholm,Ryanair,09:05,,2025-06-10
BT 312,Riia,Air Baltic Corporation,09:05,,2025-06-10
AY 1014,Helsingi,Finnair,10:00,,2025-06-10
SK 749,Stockholm,Scandinavian Airlines System (SAS),10:30,,2025-06-10
AY 1034,Helsingi,Finnair,10:55,,2025-06-10
AY 1016,Helsingi,Finnair,11:35,,2025-06-10
FR 9914,Barcelona,Ryanair,11:40,,2025-06-10
BT 314,Riia,Air Baltic Corporation,11:55,,2025-06-10
AY 1018,Helsingi,Finnair,12:55,,2025-06-10
BT 316,Riia,Air Baltic Corporation,13:55,,2025-06-10
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-06-10
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2025-06-10
FR 4623,Stockholm,Ryanair,14:30,,2025-06-10
LH 881,Frankfurt,Deutsche Lufthansa,14:35,,2025-06-10
AY 1020,Helsingi,Finnair,14:55,,2025-06-10
BT 877,Barcelona,Air Baltic Corporation,15:05,,2025-06-10
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),15:45,,2025-06-10
HOT 3471,Heraklion,Valletta Airlines,16:20,,2025-06-10
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-06-10
AY 1022,Helsingi,Finnair,16:35,,2025-06-10
BT 871,London,Air Baltic Corporation,17:00,,2025-06-10
OJ 225,Kärdla,Nyxair,17:00,,2025-06-10
AY 1024,Helsingi,Finnair,17:20,,2025-06-10
LO 788,Varssavi,LOT - Polish Airlines,18:25,,2025-06-10
OJ 207,Kuressaare,Nyxair,18:30,,2025-06-10
TK 1424,Istanbul,Turkish Airlines,19:35,,2025-06-10
SK 1749,Stockholm,Scandinavian Airlines System (SAS),20:00,,2025-06-10
BT 904,Vilnius,Air Baltic Corporation,20:35,,2025-06-10
AY 1028,Helsingi,Finnair,21:20,,2025-06-10
EW 4281,Praha,Eurowings,21:20,,2025-06-10
BT 318,Riia,Air Baltic Corporation,21:45,,2025-06-10
AY 1032,Helsingi,Finnair,22:20,,2025-06-10
FR 2224,London,Ryanair,23:00,,2025-06-10
FH 418,Antalya,Freebird Airlines,04:30,,2024-09-05
BT 362,Riia,Air Baltic Corporation,05:35,,2024-09-05
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2024-09-05
AY 1036,Helsingi,Finnair,06:00,,2024-09-05
LX 1317,Zürich,Swiss,06:05,,2024-09-05
LH 885,Frankfurt,Deutsche Lufthansa,06:10,,2024-09-05
BT 813,Billund,Air Baltic Corporation,06:45,,2024-09-05
SK 1783,Stockholm,Scandinavian Airlines System (SAS),06:50,,2024-09-05
HN 5570,Tirana,Heston Airlines,06:50,,2024-09-05
AY 1012,Helsingi,Finnair,06:55,,2024-09-05
BT 815,Oslo,Air Baltic Corporation,06:55,,2024-09-05
BT 823,München,Air Baltic Corporation,07:20,,2024-09-05
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2024-09-05
OJ 223,Kärdla,Nyxair,07:30,,2024-09-05
OJ 201,Kuressaare,Nyxair,07:40,,2024-09-05
SK 1771,Stockholm,Scandinavian Airlines System (SAS),07:45,,2024-09-05
BT 902,Vilnius,Air Baltic Corporation,09:00,,2024-09-05
BT 312,Riia,Air Baltic Corporation,09:10,,2024-09-05
EW 4281,Praha,Eurowings,09:50,,2024-09-05
AY 1014,Helsingi,Finnair,09:55,,2024-09-05
FR 2733,Berliin,Ryanair,10:15,,2024-09-05
SK 749,Stockholm,Scandinavian Airlines System (SAS),11:05,,2024-09-05
FR 4764,Milano,Ryanair,11:10,,2024-09-05
FR 9641,Paphos,Ryanair,11:20,,2024-09-05
BT 802,Tampere,Air Baltic Corporation,11:30,,2024-09-05
BT 811,Kopenhaagen,Air Baltic Corporation,11:35,,2024-09-05
AY 1016,Helsingi,Finnair,11:45,,2024-09-05
SK 2419,Oslo,Scandinavian Airlines System (SAS),12:20,,2024-09-05
TK 1422,Istanbul,Turkish Airlines,12:35,,2024-09-05
AY 1018,Helsingi,Finnair,12:55,,2024-09-05
BT 879,Malaga,Air Baltic Corporation,13:35,,2024-09-05
LH 881,Frankfurt,Deutsche Lufthansa,13:45,,2024-09-05
SK 1773,Stockholm,Scandinavian Airlines System (SAS),13:55,,2024-09-05
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2024-09-05
AY 1020,Helsingi,Finnair,14:55,,2024-09-05
FR 4623,Stockholm,Ryanair,15:00,,2024-09-05
HN 3415,Tivat,Heston Airlines,15:00,,2024-09-05
BT 314,Riia,Air Baltic Corporation,15:20,,2024-09-05
BT 871,London,Air Baltic Corporation,15:55,,2024-09-05
FR 736,Viin,Ryanair,16:20,,2024-09-05
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2024-09-05
AY 1022,Helsingi,Finnair,16:35,,2024-09-05
OJ 225,Kärdla,Nyxair,17:00,,2024-09-05
AY 1024,Helsingi,Finnair,17:20,,2024-09-05
FR 4645,Stockholm,Ryanair,18:15,,2024-09-05
LH 883,Frankfurt,Deutsche Lufthansa,18:25,,2024-09-05
OJ 207,Kuressaare,Nyxair,18:30,,2024-09-05
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2024-09-05
LH 2405,München,Deutsche Lufthansa,19:00,,2024-09-05
BT 906,Vilnius,Air Baltic Corporation,19:45,,2024-09-05
SK 1749,Stockholm,Scandinavian Airlines System (SAS),19:55,,2024-09-05
TO 7409,Pariis,Transavia France,19:55,,2024-09-05
AY 1028,Helsingi,Finnair,20:00,,2024-09-05
BT 318,Riia,Air Baltic Corporation,21:40,,2024-09-05
AY 1032,Helsingi,Finnair,22:20,,2024-09-05
FR 9914,Barcelona,Ryanair,22:25,,2024-09-05
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,04:25,,2025-10-13
FH 732,Antalya,Freebird Airlines,04:40,,2025-10-13
U5 7105,Sharm El Sheikh,SkyUp MT,,,2025-10-13
BT 362,Riia,Air Baltic Corporation,05:40,,2025-10-13
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-10-13
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-10-13
AY 1036,Helsingi,Finnair,06:00,,2025-10-13
